"PlayerID","PlayerName","Jersey","SchoolName","Height","Weight","DraftYear","JetPosition","PosGroup","pff_PLAYID","GameKey","pff_TEAM","pff_POSITION","pff_GAMEPOSITION","pff_PFFGRADE","pff_ROLE","pff_BALLCARRIER","pff_BEATENBYDEFENDER","pff_CAUSEDFLAG","pff_DROPPEDPASS","pff_FORCEDFUMBLE","pff_FUMBLE","pff_FUMBLERECOVERED","pff_HITALLOWED","pff_HURRYALLOWED","pff_INCOMPLETIONTYPE","pff_INTERCEPTION","pff_MOTION","pff_ONLOS","pff_PASSROUTE","pff_PASSROUTENAME","pff_PASSER","pff_PASSINGYARDS","pff_PENALTY","pff_PFFPENGRADE","pff_PLAYERDEPTH","pff_PRESSUREALLOWED","pff_PRESSWR","pff_PUMPFAKE","pff_QB","pff_RBDIRECTION","pff_RECEIVINGYARDS","pff_RUSHINGYARDS","pff_SACKALLOWED","pff_SCREENBLOCK","pff_STANCETYPE","pff_TACKLESAVOIDED","pff_TARGETEDRECEIVER","pff_TOUCHDOWN","pff_WRSPLITS","pff_YARDSAFTERCATCH","pff_YARDSAFTERCONTACT","PFFVAR","EPAR"
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950822,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950828,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,-0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950835,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950838,59072,"PHI","C","C","0.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950845,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950853,59072,"PHI","C","C","1.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.19,0.25
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950858,59072,"PHI","C","C","1.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.17,0.2
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950865,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950872,59072,"PHI","C","C","0.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.02,-0.11
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950878,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.04,0.33
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950949,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950953,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950960,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.04
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950969,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950974,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950980,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950985,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950988,59072,"PHI","C","C","0","Lined up Offense","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",NA,NA
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950992,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950994,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4950996,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951031,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951034,59072,"PHI","C","C","0.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951038,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951041,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.03
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951049,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,-0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951053,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951061,59072,"PHI","C","C","-0.5","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.05,-0.1
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951064,59072,"PHI","C","C","-0.5","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.05,-0.06
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951067,59072,"PHI","C","C","-0.5","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.18,-0.37
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951072,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951115,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.25
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951120,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.04
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951128,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.54
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951165,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951168,59072,"PHI","C","C","0.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.03
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951171,59072,"PHI","C","C","0.5","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.17,0.33
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951175,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951178,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.02,-0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951181,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,-0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951184,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,-0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951187,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.03
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951189,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,-0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951191,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951193,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951197,59072,"PHI","C","C","-1.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.16,-0.26
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951201,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951251,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951254,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951257,59072,"PHI","C","C","-1.0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.07,0.02
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951261,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951268,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951294,59072,"PHI","C","C","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,-0.47
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951321,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951322,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951323,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951324,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951325,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.01
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951326,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",NA,NA
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951327,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.03
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951328,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.03
37266,"KELCE, JASON",62,"CINCINNATI",6025,280,2011,"C","OL",4951330,59072,"PHI","C","C","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950563,59072,"DAL","RT","RT","0.5","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.1,0.07
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950568,59072,"DAL","RT","RT","0.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950573,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,0.01
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950579,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.03,0.02
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950585,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,0
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950639,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,-0.01
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950646,59072,"DAL","RT","RT","-0.5","Pass Block","","Y","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",-0.07,0.02
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950654,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.04,0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950661,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,-0.06
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950666,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,0
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950674,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.04,0.04
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950684,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.04
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950689,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,-0.02
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950699,59072,"DAL","RT","RT","-1.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.15,-0.18
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950707,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.03,0.04
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950712,59072,"DAL","RT","RT","0.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.01,0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950719,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.03,0.04
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950725,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950730,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950766,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0.02,0.04
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950773,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.03,0.01
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950780,59072,"DAL","RT","RT","-1.5","Pass Block","","Y","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",-0.06,0.01
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950785,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.04,0.05
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950792,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.04
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950797,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.03,0.04
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950801,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.04,0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950893,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950896,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,0.01
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950900,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.02
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950906,59072,"DAL","RT","RT","0.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.01,-0.08
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950908,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.04,0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950913,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",-0.01,-0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950917,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.03,0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950921,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.01
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950925,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,0.01
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950930,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0,0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950936,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,-0.03
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4950940,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",0,0
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4951006,59072,"DAL","RT","RT","0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","3","","","","","","",NA,NA
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4951018,59072,"DAL","RT","RT","0","Pass Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",0.01,0.02
37082,"SMITH, TYRON",77,"SOUTHERN CALIFORNIA",6050,310,2011,"OT","OL",4951025,59072,"DAL","RT","RT","-1.0","Run Block","","","","","","","","","","","","","Y","","","","","","","","","","","","","","","","","2","","","","","","",-0.17,-0.23
