gameId,playId,nflId,maxSpeed
2020091307,121,43501,9.62
2020091307,121,44931,9.71
2020091307,328,33234,9.82
2020091307,328,38707,9.75
2020091307,504,43501,9.95
2020091307,504,44931,10.13
2020091307,1363,33234,9.41
2020091307,1363,38707,9.24
2020091307,2202,43501,9.75
2020091307,2202,44931,9.66
2020091308,483,46329,9.55
2020091308,483,46362,10.02
2020091308,864,46329,8.67
2020091308,864,46362,9.85
2020091308,1073,45021,10.61
2020091308,1073,46535,8.48
2020091308,1597,46329,8.62
2020091308,1597,46362,9.91
2020091308,1691,45021,10.19
2020091308,1691,46535,8.26
2020091308,1801,46329,8.68
2020091308,1801,46362,10.03
2020091308,2104,45021,10.04
2020091308,2104,46535,7.58
2020091308,2248,45021,10.85
2020091308,2248,46535,8.55
2020091308,2362,46329,8.44
2020091308,2362,46362,10.14
2020091308,2880,46329,7.44
2020091308,2880,46362,9.71
2020091309,121,45020,10.76
2020091309,121,46724,10.49
2020091309,270,45571,10.16
2020091309,270,46729,10.09
2020091309,437,45020,10.19
2020091309,437,46724,8.58
2020091309,539,46729,9.7
2020091309,539,52559,7.79
2020091309,655,45020,8.97
2020091309,655,46724,5.7
2020091309,781,46729,9.4
2020091309,781,52559,9.02
2020091309,1350,45020,9.38
2020091309,1350,46724,9.19
2020091309,1770,45020,10.05
2020091309,1770,46724,9.34
2020091309,2091,45020,10.56
2020091309,2091,46724,7.32
2020091309,2783,46729,9.7
2020091309,2783,52559,9.49
2020091309,3960,46729,9.13
2020091309,3960,52559,8.85
2020091310,156,45648,10.09
2020091310,156,46378,9.28
2020091310,612,45648,9.82
2020091310,612,46378,10.3
2020091310,701,43397,9.75
2020091310,701,47877,10.23
2020091310,2046,43397,8.21
2020091310,2046,47877,9.52
2020091310,2626,45648,9.46
2020091310,2626,46378,9.17
2020091310,2772,43397,9.28
2020091310,2772,47877,8.83
2020091310,2861,45648,10.47
2020091310,2861,46378,10.14
2020091310,3198,45648,10.41
2020091310,3198,46378,10.05
2020091310,3298,43397,8.54
2020091310,3298,47877,9.18
2020091310,3790,43397,10.28
2020091310,3790,47877,9.88
2020091310,3902,45648,10.74
2020091310,3902,46378,9.22
2020091311,405,43680,9.41
2020091311,405,46671,9.5
2020091311,569,43680,7.31
2020091311,569,46671,8.98
2020091311,854,42416,10.1
2020091311,854,46164,10.41
2020091311,986,43680,10.23
2020091311,986,46671,9.89
2020091311,1748,44878,9.02
2020091311,1748,46164,10.32
2020091311,2754,42416,9.28
2020091311,2754,46164,10.19
2020091311,2935,46671,9.57
2020091311,2935,47845,9.87
2020091311,3143,46164,8.46
2020091311,3143,46309,9.09
2020091312,476,42094,9.22
2020091312,476,46277,8.17
2020091312,2553,42094,9.57
2020091312,2553,46277,8.17
2020091312,3018,42094,8.55
2020091312,3018,46277,9.38
2020091312,3370,47862,9.44
2020091312,3370,48784,9.54
2020091312,3822,44930,9.81
2020091312,3822,52465,8.6
2020091312,3986,42094,10.78
2020091312,3986,46277,8.61
2020091312,4144,47862,9.31
2020091312,4144,48784,9.57
2020091400,243,43381,8.86
2020091400,243,45042,8.38
2020091400,438,47866,9.39
2020091400,438,52457,9.65
2020091400,1556,43381,9.29
2020091400,1556,45042,8.43
2020091400,1643,47866,10.06
2020091400,1787,43381,7.39
2020091400,1787,45042,9.45
2020091400,2236,47866,8.98
2020091400,2236,52457,9.31
2020091400,3055,43381,8.86
2020091400,3055,45042,9.74
2020091401,247,43554,9.66
2020091401,247,52651,9.69
2020091401,394,46125,9.85
2020091401,394,52660,10.2
2020091401,1008,43554,10.57
2020091401,1008,46846,9.43
2020091401,1008,52651,9.88
2020091401,2267,46220,10.33
2020091401,2267,52660,6.63
2020091401,2713,46220,9.7
2020091401,2713,52660,9.08
2020091401,3522,43554,10.51
2020091401,3522,46846,8.36
2020091401,3522,52651,9.81
2020091401,3655,46220,10.22
2020091401,3655,48447,9.07
2020091401,3741,43554,10.12
2020091401,3741,46846,7.46
2020091401,3741,52651,9.8
2020091401,3865,46220,9.54
2020091401,3865,48447,9.56
2020091700,909,45020,10.44
2020091700,909,46724,9.46
2020091700,1324,46346,9.69
2020091700,1324,46672,9.09
2020091700,1453,45020,9.39
2020091700,1453,46724,9.11
2020092000,672,43381,7.02
2020092000,672,45255,10.1
2020092000,845,35583,9.48
2020092000,845,39975,9.72
2020092000,1237,35583,8.97
2020092000,1237,39975,7.66
2020092000,1428,43381,7.02
2020092000,1428,45255,10.32
2020092000,2010,43381,10.19
2020092000,2010,45255,10.36
2020092001,346,44969,9.23
2020092001,346,48374,9.86
2020092001,3116,46394,10.29
2020092001,3116,48374,9.79
2020092001,4564,44969,9.01
2020092001,4564,46394,9
2020092002,1546,43987,10.01
2020092002,1546,45657,10.22
2020092002,1823,43357,9.57
2020092002,1823,46114,9.5
2020092002,1930,43987,8.94
2020092002,1930,45657,9.66
2020092002,2427,43987,9.74
2020092002,2427,45657,9.87
2020092002,2683,43357,9.74
2020092002,2683,46114,7.98
2020092002,2837,43987,9.95
2020092002,2837,45657,9.84
2020092002,3873,43357,9.77
2020092002,3873,46114,9.64
2020092003,1005,48000,5.72
2020092003,1005,52878,9.35
2020092003,1265,48000,9.39
2020092003,1265,52878,10.47
2020092003,1477,46349,8.74
2020092003,1477,48118,9.05
2020092003,2411,46349,8.24
2020092003,2411,48118,10.06
2020092003,2803,48000,8.7
2020092003,2803,52878,10.2
2020092003,3288,48000,9.21
2020092003,3288,52878,9.98
2020092004,144,37200,9.73
2020092004,144,46223,9.75
2020092004,279,43501,10.09
2020092004,279,44931,8.84
2020092004,1033,43501,8.73
2020092004,1033,44931,10.27
2020092004,1353,43501,7.19
2020092004,1353,44931,9.62
2020092004,1862,43501,9.75
2020092004,1862,44931,10.18
2020092004,2025,37200,9.61
2020092004,2025,46223,9.95
2020092004,2654,37200,9.07
2020092004,2654,46223,8.76
2020092004,3071,37200,9.04
2020092004,3071,46223,8.93
2020092004,3716,43501,8.55
2020092004,3716,44931,8.97
2020092005,268,45395,8.8
2020092005,268,52476,8.9
2020092005,349,46164,9.6
2020092005,349,46377,9.85
2020092005,1932,45395,8.61
2020092005,1932,52476,10.08
2020092005,2306,45395,9.47
2020092005,2306,52476,8.37
2020092005,2669,46164,9.95
2020092005,2669,46377,8.56
2020092005,2820,46200,9.65
2020092005,2820,52476,8.11
2020092005,3318,46164,9.64
2020092005,3318,46377,9.56
2020092005,3476,46200,9.09
2020092005,3476,52476,9
2020092005,3559,46164,10.31
2020092005,3559,48035,9.24
2020092006,965,45021,10.63
2020092006,965,52535,8.79
2020092006,1761,44930,8.96
2020092006,1761,52465,9.04
2020092006,1945,45021,8.57
2020092006,1945,52535,9.14
2020092006,2196,47862,9.86
2020092006,2196,48784,10.14
2020092007,267,46220,10.51
2020092007,267,52814,9.43
2020092007,1025,47866,8.39
2020092007,1025,52457,9.27
2020092007,1431,47866,9.7
2020092007,1431,52457,9.64
2020092007,1589,46220,10.19
2020092007,1589,52814,10.39
2020092007,1975,47866,9.86
2020092007,1975,52457,9.01
2020092007,2287,46220,9.46
2020092007,2287,52814,9.98
2020092007,4058,47866,10.04
2020092007,4058,52457,9.81
2020092008,139,43397,9.75
2020092008,139,47877,10.48
2020092008,859,46273,9.62
2020092008,859,52521,9.42
2020092008,1873,46273,9.6
2020092008,1873,52852,9.86
2020092008,1998,43397,8.79
2020092008,1998,47877,10.62
2020092008,2769,43397,9.01
2020092008,2769,47877,8.93
2020092008,3382,43397,8.92
2020092008,3382,47877,10.25
2020092009,1106,43554,9.44
2020092009,1106,52651,8.89
2020092009,1366,52565,9.59
2020092009,1366,52631,9.4
2020092009,3650,43554,9.07
2020092009,3650,53074,8.72
2020092009,3779,52565,8.71
2020092009,3779,52631,9.76
2020092010,140,46329,8.55
2020092010,140,46362,10.37
2020092010,633,46329,10.09
2020092010,633,46362,10.44
2020092010,875,43680,9.33
2020092010,875,46671,9.66
2020092010,1187,46329,10.4
2020092010,1187,46362,10.17
2020092010,2158,46329,10.32
2020092010,2158,46362,9.79
2020092010,2348,43680,10.65
2020092010,2348,46671,10.07
2020092010,2494,46329,6.78
2020092010,2494,46362,10.08
2020092010,2725,43680,10.12
2020092010,2725,46671,9.95
2020092010,3701,43680,9.16
2020092010,3701,45142,6.86
2020092010,3701,46657,9.37
2020092010,3701,46671,8.76
2020092011,120,46312,10.51
2020092011,120,46778,9.57
2020092011,208,46187,8.96
2020092011,208,47876,8.89
2020092011,353,46312,8.16
2020092011,353,46778,10.05
2020092011,1823,46187,10.35
2020092011,1823,52500,10.41
2020092011,3835,46312,9.74
2020092011,3835,46778,9.92
2020092012,366,43986,8.88
2020092012,366,46522,9.74
2020092012,522,45571,6.53
2020092012,522,46729,9.88
2020092012,630,43986,9.97
2020092012,630,46522,7.94
2020092012,962,43986,9.4
2020092012,962,46522,8.27
2020092012,1066,46729,9.41
2020092012,1066,52559,7.08
2020092012,1948,43415,10.91
2020092012,1948,46522,9.54
2020092012,2417,43415,9.81
2020092012,2417,46522,10.19
2020092012,4378,46729,9.96
2020092012,4378,52559,9.49
2020092013,1066,39232,9.63
2020092013,1066,47915,9.51
2020092013,1155,33234,10.32
2020092013,1155,38707,10.23
2020092013,1831,39232,9.73
2020092013,1831,47915,9.8
2020092013,3120,39232,8.45
2020092013,3120,47915,10.13
2020092013,3302,33234,8.9
2020092013,3302,38707,9.73
2020092013,3886,39232,9.67
2020092013,3886,47915,9.67
2020092100,457,41362,7.82
2020092100,457,48241,10.55
2020092100,920,41362,9.5
2020092100,920,48241,10.18
2020092100,1015,45648,10.56
2020092100,1015,46378,9.92
2020092100,3352,45648,9.97
2020092100,3352,46378,8.33
2020092400,462,52565,8.73
2020092400,462,52631,7.77
2020092400,1676,43501,8.75
2020092400,1676,44931,9.8
2020092400,1883,52565,9.66
2020092400,1883,52631,9.91
2020092400,2070,52565,9.66
2020092400,2070,52631,10.42
2020092400,2277,43501,8.73
2020092400,2277,44931,8.31
2020092400,3005,43501,9.45
2020092400,3005,44931,9.26
2020092400,3441,43501,9.58
2020092400,3441,44931,9.46
2020092700,836,44969,9.5
2020092700,836,52685,9.96
2020092700,944,35583,8.88
2020092700,944,39975,8.83
2020092700,1341,35583,9.32
2020092700,1341,39975,9.33
2020092700,1959,44969,10.56
2020092700,1959,52685,9.84
2020092700,2074,39975,9.85
2020092700,2074,43413,9.74
2020092700,3044,46394,10.28
2020092700,3044,52685,9.21
2020092700,3130,39975,9.11
2020092700,3130,43413,10.03
2020092700,3775,44969,9.04
2020092700,3775,52685,8.69
2020092700,4200,44969,9.49
2020092700,4200,46394,8.38
2020092700,4452,44969,6.11
2020092700,4452,46394,6.9
2020092701,2836,37200,10.29
2020092701,2836,46223,10.59
2020092702,218,46672,10.23
2020092702,218,46992,8.95
2020092702,433,46362,10.37
2020092702,433,53044,9.08
2020092702,623,46162,8.88
2020092702,623,46672,9.37
2020092702,1692,46362,9.11
2020092702,1692,53044,9.66
2020092702,1817,46992,9.47
2020092702,1817,53018,9.34
2020092702,2201,46362,10.6
2020092702,2201,53044,9.86
2020092702,2318,46162,9.85
2020092702,2318,46672,9.1
2020092703,307,46534,9.37
2020092703,307,52878,10.39
2020092703,443,43554,9.23
2020092703,443,53074,9.88
2020092703,1957,43554,10.02
2020092703,1957,53074,9.36
2020092703,2178,43554,9.86
2020092703,2178,53074,8.84
2020092703,2991,46534,8.43
2020092703,2991,52878,9.52
2020092703,3817,46534,8.8
2020092703,3817,52878,7.57
2020092704,121,33234,9.34
2020092704,121,38707,9.42
2020092704,249,41362,9.73
2020092704,249,48241,10.26
2020092704,440,33234,10.5
2020092704,440,38707,9.57
2020092704,1542,47912,9.23
2020092704,1542,48241,9.52
2020092704,2805,41362,9.93
2020092704,2805,48241,10.15
2020092705,3210,43988,9.5
2020092705,3210,47963,6.95
2020092706,191,43663,9.59
2020092706,191,45020,10.03
2020092706,444,43663,9.8
2020092706,444,45020,9.99
2020092706,977,45020,10.4
2020092706,977,46724,9.56
2020092706,1223,43663,10.14
2020092706,1223,45020,10.39
2020092706,1310,52535,9.8
2020092706,1310,52897,8.81
2020092706,3435,52535,8.85
2020092706,3435,52897,9.22
2020092706,4446,45020,9.11
2020092706,4446,46724,9.76
2020092706,4530,52535,9.53
2020092706,4530,52897,8.12
2020092706,4663,45020,9.7
2020092706,4663,46724,8.92
2020092706,4902,52535,8.89
2020092706,4902,52897,8.7
2020092706,5039,45020,8.33
2020092706,5039,46724,10.64
2020092706,5335,52535,9.23
2020092706,5335,52897,8.8
2020092707,129,46312,9.46
2020092707,129,46778,9.73
2020092707,810,46312,10.71
2020092707,810,46778,10.53
2020092707,921,47866,9.78
2020092707,921,52457,9.55
2020092707,1633,46312,8.37
2020092707,1633,46778,10.7
2020092707,2623,41316,8.41
2020092707,2623,46312,9.92
2020092707,2712,47866,9.65
2020092707,2712,52697,9.97
2020092707,2820,41316,9.87
2020092707,2820,46312,10.08
2020092707,2903,47866,10.44
2020092707,2903,52697,9.55
2020092707,3552,41316,7.41
2020092707,3552,46312,10.01
2020092708,1043,44971,8.8
2020092708,1043,46200,8.54
2020092708,1594,46349,9.49
2020092708,1594,48118,9.73
2020092708,1811,44971,8.64
2020092708,1811,46200,9.31
2020092708,2102,46349,9.74
2020092708,2102,48118,9.32
2020092708,2190,44971,9.36
2020092708,2190,46200,7.74
2020092708,2556,44971,9.91
2020092708,2556,46200,8.68
2020092708,2665,46349,10.17
2020092708,2665,48118,9.76
2020092708,3050,44971,7.56
2020092708,3050,46200,7.03
2020092708,3271,48118,10.1
2020092708,3271,52619,9.87
2020092709,121,52521,10.16
2020092709,121,52629,8.82
2020092709,213,46729,8.01
2020092709,213,52559,8.94
2020092709,2120,46729,9.5
2020092709,2120,52559,9.64
2020092709,2206,52521,11
2020092709,2206,52629,9.27
2020092709,2424,46729,7.89
2020092709,2424,52559,7.33
2020092709,2523,52521,9.61
2020092709,2523,52629,8.74
2020092709,3776,52629,9.08
2020092709,3776,52852,9.29
2020092710,713,43987,10.66
2020092710,713,44978,9.5
2020092710,1222,43987,9.94
2020092710,1222,44978,9.78
2020092710,2498,43987,9.05
2020092710,2498,44978,9.94
2020092710,3433,43987,10.04
2020092710,3433,44978,10.5
2020092710,3534,43680,9.55
2020092710,3534,46671,10.5
2020092710,3908,43680,9.92
2020092710,3908,46671,9.37
2020092711,229,48447,9.44
2020092711,229,52814,8.22
2020092711,431,48447,7.13
2020092711,431,52814,6.83
2020092711,597,43397,10.26
2020092711,597,47877,10
2020092711,684,48447,9.04
2020092711,684,52814,8.6
2020092711,1615,48447,9.17
2020092711,1615,52814,7.48
2020092711,2309,43397,9.8
2020092711,2309,44029,9.95
2020092711,2619,43397,10.21
2020092711,2619,44029,9.4
2020092711,2703,48447,9.74
2020092711,2703,52814,9.48
2020092711,2835,43397,10.3
2020092711,2835,44029,9.56
2020092711,3388,48447,8.5
2020092711,3388,52814,8.87
2020092711,3538,43397,10.6
2020092711,3538,44029,8.91
2020092712,119,47915,9.09
2020092712,119,52622,9.57
2020092712,782,47915,7.56
2020092712,782,52622,8.29
2020092712,1267,42094,10.5
2020092712,1267,46277,9.33
2020092712,1392,47915,8.67
2020092712,1392,52622,9.8
2020092712,1488,42094,10.24
2020092712,1488,46277,9.92
2020092712,2302,46392,8.68
2020092712,2302,46711,9.93
2020092712,3005,42094,10.56
2020092712,3005,46277,9.37
2020092712,3168,46392,9.98
2020092712,3168,46711,9.2
2020092712,3510,46392,9.35
2020092712,3510,46711,8.64
2020092712,3940,46392,10.04
2020092712,3940,52622,9.06
2020092713,128,45648,10.24
2020092713,128,46378,10.5
2020092713,990,45648,10.84
2020092713,990,46378,9.51
2020092713,1545,43357,8.87
2020092713,1545,46114,9.39
2020092713,3462,45648,10.38
2020092713,3462,46378,8.79
2020092800,710,46187,10.21
2020092800,710,52500,10.22
2020092800,1253,45369,9.8
2020092800,1253,46522,10.21
2020092800,1351,47026,9.3
2020092800,1351,53028,8.93
2020092800,1724,47026,10.05
2020092800,1724,53028,9.61
2020100100,916,46200,8.91
2020100100,916,53054,9.26
2020100100,1203,46200,9.78
2020100100,1203,53051,9.41
2020100100,2517,48447,8.48
2020100100,2517,52814,9.1
2020100100,3216,46200,9.36
2020100100,3216,53051,9.67
2020100400,169,43680,9.79
2020100400,169,46671,9.72
2020100400,698,43680,9.14
2020100400,698,46671,10.03
2020100400,1096,43680,9.16
2020100400,1096,46671,10.04
2020100400,2111,43680,9.02
2020100400,2111,46671,8.41
2020100400,2315,52521,9.39
2020100400,2315,52852,10.23
2020100400,3549,43680,9.86
2020100400,3549,46671,8.82
2020100401,211,39975,7.77
2020100401,211,43413,9.09
2020100401,664,39975,10.18
2020100401,664,43413,9.89
2020100401,771,46349,9.25
2020100401,771,48118,9.52
2020100401,987,39975,9.23
2020100401,987,43413,8
2020100401,1182,46349,8.44
2020100401,1182,48118,10.09
2020100401,1988,39975,9.81
2020100401,1988,43413,9.21
2020100401,2456,46349,8.82
2020100401,2456,48118,10
2020100401,2563,39975,6.03
2020100401,2563,43413,7.9
2020100401,2670,46349,9.21
2020100401,2670,48118,9.8
2020100401,2985,39975,7.84
2020100401,2985,43413,7.59
2020100401,3367,39975,9.42
2020100401,3367,43413,9.42
2020100401,3457,46349,9.17
2020100401,3457,48118,10.3
2020100402,239,43663,9.49
2020100402,239,45020,9.17
2020100402,2475,52565,8.75
2020100402,2475,52573,8.81
2020100402,2806,48505,9.41
2020100402,2806,52565,10.23
2020100403,128,42094,9.61
2020100403,128,46277,9.12
2020100403,1885,42094,10.05
2020100403,1885,48500,9.08
2020100403,2646,42094,10.28
2020100403,2646,48500,9.15
2020100403,3725,42359,9.03
2020100403,3725,46672,8.38
2020100404,868,43987,9.44
2020100404,868,44978,9.02
2020100404,1674,43533,6.92
2020100404,1674,43987,10.43
2020100404,2018,43533,8.97
2020100404,2018,43987,9.52
2020100404,3072,41507,8.91
2020100404,3072,46378,9.28
2020100404,3243,43987,9.13
2020100404,3243,44978,8.67
2020100404,3330,45648,9.78
2020100404,3330,46378,10.39
2020100405,303,46534,9.98
2020100405,303,52878,10.05
2020100405,388,46312,8.54
2020100405,388,52549,9.7
2020100405,755,46312,10.49
2020100405,755,52549,9.47
2020100405,2029,52584,10.27
2020100405,2029,52878,9.84
2020100405,2880,46312,10.22
2020100405,2880,52549,9.05
2020100405,3632,46534,9.36
2020100405,3632,52878,10.44
2020100406,398,44931,10.16
2020100406,398,45608,10.66
2020100406,543,46392,9.84
2020100406,543,47915,10.29
2020100406,2797,46392,9.9
2020100406,2797,47915,10.07
2020100407,817,43397,9.52
2020100407,817,44029,9.34
2020100407,930,44202,9.47
2020100407,930,46729,10.32
2020100407,1020,43397,9.47
2020100407,1020,44029,8.41
2020100407,2186,43397,10.28
2020100407,2186,44029,10.14
2020100407,2461,44202,9.39
2020100407,2461,46729,8.43
2020100407,3531,44202,10.52
2020100407,3531,46729,8.91
2020100409,297,46362,9.47
2020100409,297,53044,9.38
2020100409,522,47896,9.96
2020100409,522,52500,9.87
2020100409,799,46362,5.8
2020100409,799,53044,9.3
2020100409,913,47896,8.33
2020100409,913,52500,7.98
2020100409,1935,44893,10.02
2020100409,1935,46362,7.88
2020100409,2548,44893,9.65
2020100409,2548,46362,7.93
2020100409,2667,47896,10.21
2020100409,2667,53028,8.67
2020100409,3512,44893,8.93
2020100409,3512,46362,9.18
2020100410,127,47963,8.46
2020100410,127,52591,8.59
2020100410,609,47963,9.48
2020100410,609,52591,9.23
2020100410,918,47862,10.42
2020100410,918,48784,10.26
2020100410,1002,47963,9.36
2020100410,1002,52591,8.69
2020100410,1981,47862,8.87
2020100410,1981,48784,8.89
2020100410,2211,46244,8.95
2020100410,2211,52591,7.86
2020100410,2345,47862,10.09
2020100410,2345,48784,10.5
2020100410,2788,47862,8.65
2020100410,2788,48784,9.26
2020100410,2892,46244,9.4
2020100410,2892,52591,8.96
2020100410,3491,44938,8.12
2020100410,3491,47862,8.45
2020100410,3491,48784,9.79
2020100412,2499,37200,8.79
2020100412,2499,46223,9.82
2020100412,2623,40656,5.49
2020100412,2623,48241,8.16
2020100412,3432,37200,9.85
2020100412,3432,46223,9.65
2020100412,3702,37200,10.36
2020100412,3702,46223,9.83
2020100413,119,45021,10.93
2020100413,119,52535,9.42
2020100413,212,46164,10.49
2020100413,212,48035,9.95
2020100413,482,46164,9.52
2020100413,482,48035,9.46
2020100413,1050,45021,10.68
2020100413,1050,52535,8.7
2020100413,1814,47967,10.36
2020100413,1814,52897,9.82
2020100500,119,44969,10.1
2020100500,119,48374,9.95
2020100500,403,44969,10
2020100500,403,48374,9.61
2020100500,1587,46394,6.75
2020100500,1587,48374,9.07
2020100500,2160,43357,9.89
2020100500,2160,47968,9.38
2020100501,414,33234,9.58
2020100501,414,38707,9.92
2020100501,500,43986,10.37
2020100501,500,46522,7.77
2020100501,639,33234,9.99
2020100501,639,38707,9.9
2020100501,2086,33234,10.27
2020100501,2086,38707,10.28
2020100501,2231,43986,10.58
2020100501,2231,46522,9.9
2020100501,3712,43986,8.96
2020100501,3712,46522,10.11
2020100800,510,39975,9.48
2020100800,510,46293,8.62
2020100800,622,43397,10.09
2020100800,622,47877,9.65
2020100800,1227,39975,9.32
2020100800,1227,46293,8.93
2020100800,2579,39975,7.32
2020100800,2579,46293,9.19
2020100800,2875,39975,10.32
2020100800,2875,46293,9.06
2020100800,3166,43397,9.94
2020100800,3166,47877,9.05
2020100800,4046,39975,10.32
2020100800,4046,46293,9.8
2020100800,4153,43397,10.16
2020100800,4153,47877,9.69
2020101100,182,46273,9.54
2020101100,182,52521,8.94
2020101100,1020,44969,9.54
2020101100,1020,52685,9.59
2020101100,1458,46394,8.88
2020101100,1458,52685,9.1
2020101100,1789,44969,9.68
2020101100,1789,52685,10.21
2020101100,2620,46273,9.39
2020101100,2620,52852,9.03
2020101100,3132,46273,10.66
2020101100,3132,52852,9.88
2020101101,141,43663,9.91
2020101101,141,45020,8.83
2020101101,1610,45020,8.82
2020101101,1610,46724,8.95
2020101101,1751,47876,8.87
2020101101,1751,53028,8.78
2020101101,1863,45020,9.18
2020101101,1863,46724,8.5
2020101101,2088,45020,9.89
2020101101,2088,46724,8.86
2020101101,2452,52500,10.37
2020101101,2452,53028,9.72
2020101101,2565,45020,9.45
2020101101,2565,46724,9.97
2020101101,2773,52500,9.68
2020101101,2773,53028,9.55
2020101101,2857,45020,10.35
2020101101,2857,46724,8.88
2020101101,3295,45020,9.68
2020101101,3295,46724,9.77
2020101101,3406,52500,10.38
2020101101,3406,53028,10.27
2020101102,141,48505,9.36
2020101102,141,52565,9.52
2020101102,263,46312,9.77
2020101102,263,52549,9.57
2020101102,454,48505,9.8
2020101102,454,52565,9.25
2020101102,2293,47881,9.21
2020101102,2293,52565,9.53
2020101103,1808,43986,9.5
2020101103,1808,46522,10.12
2020101103,2518,46844,7.25
2020101103,2518,48241,9.06
2020101103,2624,43986,10.3
2020101103,2624,46522,10.3
2020101103,2778,46844,8.79
2020101103,2778,47912,9.98
2020101103,2910,43986,9.51
2020101103,2910,46522,9.68
2020101103,3422,43986,8.52
2020101103,3422,46522,8.06
2020101105,123,52476,8.48
2020101105,123,53051,9.73
2020101105,212,43680,9.45
2020101105,212,46671,9.1
2020101105,306,52476,8.96
2020101105,306,53051,10.18
2020101105,665,52476,7.74
2020101105,665,53051,8.13
2020101105,869,43680,9.67
2020101105,869,46671,9.61
2020101105,2546,43680,7.97
2020101105,2546,46671,9.45
2020101105,2645,44858,9.4
2020101105,2645,53051,9.44
2020101105,2812,43680,9.41
2020101105,2812,46671,9.98
2020101105,3656,44858,8.32
2020101105,3656,53051,9.49
2020101106,134,46535,8.77
2020101106,134,52897,8.11
2020101106,309,47866,10.07
2020101106,309,52457,7.79
2020101106,404,46535,9.53
2020101106,404,52897,9.26
2020101106,2992,47866,10.43
2020101106,2992,52697,10.14
2020101108,130,46329,9.7
2020101108,130,46362,9.71
2020101108,1153,46329,10.06
2020101108,1153,46362,8.65
2020101108,1687,47862,9.26
2020101108,1687,48784,9.26
2020101108,2007,46329,9.88
2020101108,2007,46362,8.48
2020101108,2429,47862,9.28
2020101108,2429,48784,10.13
2020101108,2526,46329,10.3
2020101108,2526,46362,9.21
2020101108,2868,46329,9.66
2020101108,2868,46362,7.09
2020101108,2959,48784,10.14
2020101108,2959,52465,10.53
2020101108,3049,46329,9.36
2020101108,3049,46362,8.9
2020101108,3379,47862,8.77
2020101108,3379,48784,9.77
2020101108,3468,46329,9.45
2020101108,3468,46362,8.25
2020101108,3713,46329,9.52
2020101108,3713,46362,5.8
2020101108,3841,44930,8.37
2020101108,3841,48784,8.93
2020101108,3959,46329,8.85
2020101108,3959,46362,8.93
2020101109,122,46164,9.68
2020101109,122,48035,10.05
2020101109,947,46164,9.4
2020101109,947,48035,10.04
2020101109,1063,44931,9.38
2020101109,1063,45608,10.07
2020101109,1639,42350,9.44
2020101109,1639,46164,9.3
2020101109,2417,44931,9.73
2020101109,2417,45608,8.33
2020101110,1579,46349,8.73
2020101110,1579,48118,9.96
2020101110,2878,43461,7.99
2020101110,2878,46672,9.56
2020101110,3023,46672,9.54
2020101110,3023,52595,8.83
2020101111,801,42094,10.79
2020101111,801,46277,8.83
2020101111,3060,47963,8.02
2020101111,3060,52988,9.49
2020101111,3152,42094,9.73
2020101111,3152,46277,9.99
2020101112,1183,46392,9.11
2020101112,1183,47915,10.03
